6809	琄	11	11802	100
16731	璪	17	11808	100
8670	琨	12	1181	100
10617	瑅	13	11811	100
10622	瑆	13	11813	100
15439	璟	16	11814	100
2269	甙	8	1185	100
8669	琥	12	1187	100
16728	璩	17	11871	100
8667	琡	12	11875	100
2256	玫	8	119	100
5119	珞	10	11908	100
6813	琇	11	1192	100
10625	瑖	13	1197	100
5441	根	10	120	100
7212	棂	11	1201	100
9118	楗	12	12011	100
9120	棣	12	12012	100
11003	概	13	12031	100
5444	栩	10	1204	100
9121	椐	12	12071	100
12715	榍	14	12072	100
3602	项	9	1211	100
5365	框	10	12111	100
3810	标	9	12112	100
7139	械	11	12113	100
10935	楚	13	12120	100
9033	植	12	12122	100
2482	枝	8	12125	100
9038	焚	12	12126	100
7145	梦	11	12129	100
2483	杯	8	1213	100
15638	橱	16	12131	100
2341	顶	8	12132	100
5232	恐	10	12135	100
14205	槭	15	12138	100
8823	裁	12	1214	100
3829	枰	9	12143	100
2488	柜	8	12151	100
3830	栋	9	12152	100
5390	桎	10	12154	100
14208	樗	15	1216	100
12648	模	14	1217	100
3623	贲	9	12172	100
16881	檬	17	12174	100
3819	栉	9	12175	100
5163	载	10	12177	100
3635	哉	9	12180	100
7151	梗	11	12181	100
16784	戴	17	12183	100
14193	横	15	12188	100
5370	桂	10	12191	100
9024	棱	12	12193	100
7140	梽	11	12196	100
5371	桔	10	12198	100
7175	梣	11	12203	100
5399	桤	10	12205	100
3833	栌	9	12210	100
5392	桢	10	12212	100
9050	棹	12	12218	100
3734	带	9	1222	100
12663	槛	14	12223	100
2494	杪	8	12234	100
5394	档	10	12240	100
5393	桄	10	12241	100
7165	梢	11	12242	100
14212	樘	15	12248	100
3803	南	9	1225	100
5397	桐	10	12251	100
2498	枧	8	12253	100
10914	献	13	12254	100
5339	恶	10	1226	100
20538	矗	24	12271	100
5350	真	10	12273	100
5338	晋	10	1228	100
14219	樱	15	12282	100
5400	株	10	1231	100
7179	梅	11	12310	100
2499	杵	8	12311	100
9067	棰	12	12312	100
5404	栴	10	12313	100
7177	梏	11	12319	100
9071	椎	12	1232	100
5408	梴	10	12321	100
5410	桦	10	12323	100
15662	樵	16	12324	100
10972	槌	13	12325	100
2509	板	8	1233	100
2507	析	8	12331	100
2516	松	8	1234	100
7188	检	11	12341	100
18642	攀	19	12343	100
3863	柃	9	12344	100
2518	枪	8	12345	100
5419	桅	10	12351	100
3865	栎	9	12352	100
3868	柳	9	12353	100
2528	构	8	12355	100
3866	枸	9	12358	100
9088	棚	12	1236	100
9072	棉	12	1238	100
14185	鼒	15	12382	100
7194	桴	11	1239	100
9114	榔	12	1240	100
12710	槠	14	12401	100
1498	求	7	1241	100
3874	柿	9	12412	100
7225	救	11	12413	100
5432	核	10	12415	100
10990	榈	13	1242	100
5433	样	10	1243	100
5434	栟	10	12433	100
7207	梯	11	12435	100
15686	樽	16	12437	100
7206	棁	11	12438	100
796	过	6	1244	100
7208	桫	11	12442	100
2533	述	8	12445	100
5448	索	10	1245	100
2535	枕	8	12453	100
3899	勃	9	12455	100
12721	疐	14	12458	100
9108	棕	12	1246	100
3878	柠	9	12461	100
9111	棺	12	12462	100
12706	榨	14	12463	100
12707	榕	14	12469	100
5429	桩	10	1247	100
3892	树	9	125	100
1502	甫	7	12511	100
7247	曹	11	12517	100
1507	吾	7	12518	100
800	再	6	1252	100
9122	椭	12	12521	100
2554	刺	8	12523	100
1512	两	7	1253	100
805	协	6	12534	100
11010	楹	13	12535	100
3889	枷	9	12538	100
1515	丽	7	1254	100
5483	翅	10	12540	100
3891	柽	9	12541	100
7222	桶	11	12542	100
3917	柬	9	12543	100
2560	卖	8	12544	100
11014	椽	13	12551	100
15702	橼	16	12555	100
15703	機	16	1256	100
15698	橙	16	1257	100
14251	橄	15	12572	100
10992	楼	13	126	100
10989	椸	13	12603	100
12698	榜	14	1261	100
7203	梓	11	12611	100
14242	樟	15	12618	100
10995	榉	13	1264	100
5430	校	10	1266	100
15658	橇	16	1267	100
9107	棪	12	12696	100
9020	棒	12	127	100
10920	楔	13	1271	100
9027	椰	12	1272	100
20677	欖	25	12723	100
5366	梆	10	1273	100
7137	梼	11	12731	100
10922	椿	13	12738	100
12637	榛	14	12739	100
14203	標	15	12741	100
12655	槚	14	12742	100
14204	槱	15	12756	100
12639	構	14	1276	100
7161	梿	11	1277	100
8999	朝	12	128	100
12630	嘏	14	12800	100
3841	枵	9	12801	100
1457	克	7	12803	100
10950	楫	13	12807	100
15614	噩	16	12808	100
3789	故	9	12809	100
9054	棵	12	1281	100
12667	榻	14	12810	100
10951	榅	13	12818	100
10949	想	13	12826	100
10955	楒	13	12836	100
10959	楞	13	1284	100
9061	椤	12	12849	100
9049	椒	12	1287	100
19755	欄	21	12881	100
5403	桥	10	129	100
3869	柊	9	12904	100
5424	格	10	12908	100
10962	楸	13	12926	100
20874	鬱	29	1294	100
12674	榭	14	12951	100
16900	櫆	17	12954	100
15659	橋	16	12968	100
10964	椴	13	12973	100
15675	橹	16	1298	100
816	有	6	13	100
7327	厩	11	130	100
418	左	5	131	100
3977	残	9	1311	100
1517	辰	7	13115	100
9226	殖	12	13122	100
7277	厢	11	13128	100
810	厌	6	1313	100
14315	魇	15	13134	100
3920	厖	9	13135	100
17950	燹	18	13136	100
9182	厦	12	13138	100
1519	励	7	1315	100
3921	威	9	13159	100
12763	厲	14	1317	100
15750	勵	16	13178	100
11058	感	13	1318	100
3919	咸	9	13180	100
5486	厝	10	13188	100
809	压	6	1319	100
15785	殪	16	13194	100
814	在	6	132	100
9229	裂	12	13224	100
5538	烈	10	13226	100
12767	厰	14	13242	100
3924	甭	9	13243	100
1525	还	7	13244	100
5489	孬	10	13245	100
1524	否	7	13248	100
819	而	6	1325	100
3981	殃	9	13251	100
3958	面	9	13252	100
2577	厕	8	13282	100
5527	原	10	133	100
821	匠	6	1331	100
5539	殊	10	13311	100
3983	殇	9	13315	100
9211	雁	12	1332	100
15775	赝	16	13323	100
7341	殓	11	13341	100
3984	殄	9	13343	100
2599	殁	8	13355	100
5541	殉	10	13358	100
12802	愿	14	1338	100
18694	願	19	13381	100
7342	殍	11	1339	100
822	夸	6	1341	100
2579	奈	8	13411	100
824	夺	6	13412	100
1534	奁	7	13413	100
2583	奇	8	13418	100
7319	奢	11	13419	100
12804	爾	14	1342	100
7324	爽	11	1343	100
9216	厥	12	13431	100
12806	奪	14	13432	100
9233	殚	12	13438	100
15781	飙	16	13441	100
14350	遼	15	13443	100
830	达	6	13445	100
2589	态	8	13446	100
2591	欧	8	13453	100
2590	瓯	8	13457	100
3973	鸥	9	13459	100
12815	殡	14	1346	100
17954	殯	18	13461	100
5528	套	10	1347	100
2586	奋	8	1348	100
2585	奄	8	13481	100
3967	奓	9	1349	100
836	成	6	135	100
12807	臧	14	1351	100
11100	尴	13	1352	100
9235	殛	12	13528	100
1543	尨	7	13533	100
833	尥	6	13535	100
5544	翃	10	13540	100
9230	雄	12	13543	100
3985	殆	9	13548	100
5545	顾	10	13551	100
7343	盛	11	13553	100
829	灰	6	136	100
7323	盔	11	13698	100
12762	厮	14	137	100
422	右	5	138	100
7340	殒	11	13802	100
9185	皕	12	13811	100
3929	厘	9	13812	100
3933	厚	9	13815	100
5492	夏	10	1382	100
7282	戛	11	13821	100
7279	戚	11	1387	100
17928	蹙	18	13875	100
15773	歷	16	139	100
15774	曆	16	1392	100
7345	匾	11	140	100
11095	碌	13	1401	100
14344	碾	15	14071	100
3928	砖	9	141	100
3925	研	9	1411	100
7284	硎	11	14113	100
5497	砸	10	1412	100
12773	碴	14	14128	100
12775	碱	14	1413	100
5498	砺	10	14131	100
7292	硕	11	14132	100
43264	䃎	14	14134	100
14326	磊	15	1414	100
5500	砰	10	14143	100
3937	砌	9	1415	100
3935	砘	9	14152	100
3936	砒	9	14153	100
20121	礵	22	1416	100
19781	礴	21	1417	100
5494	砹	10	14173	100
7290	硭	11	14174	100
18683	礤	19	14179	100
12772	碟	14	1418	100
9190	硬	12	14181	100
17936	礓	18	14183	100
15755	磺	16	14188	100
7286	硅	11	1419	100
14323	磕	15	14195	100
3940	砂	9	142	100
12784	碳	14	1420	100
7298	硙	11	14205	100
5501	砧	10	14218	100
9196	硝	12	1424	100
3942	泵	9	1425	100
11074	碘	13	14251	100
3943	砚	9	14253	100
435	平	5	143	100
838	夹	6	1431	100
9236	颊	12	14313	100
16958	礁	17	1432	100
11081	碓	13	14324	100
7302	硇	11	14325	100
3945	斫	9	1433	100
3949	砭	9	1434	100
5507	砼	10	14341	100
5510	砥	10	14351	100
5511	砾	10	14352	100
