2334	拖	8	103155	200
8787	揰	12	103181	200
5201	挿	10	103182	200
12476	摥	14	103183	200
5200	捁	10	103190	200
3637	挺	9	103194	200
41500	㧥	9	103195	230
18562	攒	19	103198	200
20075	攢	22	103198	201
6905	捳	11	103210	200
2336	拞	8	103211	200
3642	挻	9	103214	200
2338	拊	8	103214	201
5204	捠	10	103214	202
1337	扸	7	103215	200
3643	拰	9	103239	200
41629	㩦	18	103240	230
6912	推	11	103241	200
40315	㔼	13	103242	230
10729	携	13	103243	200
30021		21	103244	220
41565	㨦	13	103244	230
14038	擕	15	103245	200
14039	撨	15	103249	200
8801	搥	12	103254	200
14042	擙	15	103254	201
12480	摠	14	103255	200
10734	摀	13	103259	200
41543	㨐	12	103282	230
111249	𢯰	12	103302	240
12482	誓	14	103310	200
5207	哲	10	103310	201
41503	㧨	9	103310	230
45916	䭁	16	103310	231
6918	晢	11	103311	200
14043	銴	15	103311	201
1340	折	7	103312	200
6917	梊	11	103312	201
8803	揗	12	103312	202
43115	䀸	12	103312	230
2343	拆	8	103314	200
5208	逝	10	103314	201
6919	掀	11	103314	202
8802	硩	12	103314	203
10736	裚	13	103314	204
43044	㿱	12	103314	230
43795	䋢	13	103314	231
2344	乴	8	103315	200
6922	悊	11	103315	201
10735	蜇	13	103316	200
41634	㩫	18	103318	230
5206	埑	10	103319	200
5209	娎	10	103319	201
6920	烲	11	103319	202
6921	焎	11	103319	203
12481	踅	14	103319	204
1341	抓	7	103324	200
3651	挀	9	103334	200
12483	摐	14	103334	201
14044	鋬	15	103351	200
1343	扳	7	103354	200
41483	㧓	8	103354	230
111420	𢲛	13	103376	240
16791	擨	17	103384	200
10737	搋	13	103385	200
379	扒	5	1034	200
380	扖	5	1034	201
6924	捨	11	103410	201
3654	拴	9	103411	200
5214	捡	10	103411	201
111215	𢯎	11	103411	240
5212	捈	10	103412	200
8806	揄	12	103412	201
3658	挑	9	103414	200
10740	摋	13	103414	201
15525	撿	16	103414	202
111175	𢮦	11	103414	240
6929	掄	11	103417	200
111589	𢵄	15	103431	240
1345	扴	7	103432	200
2348	抮	8	103433	200
19227	攕	20	103434	200
41526	㧿	11	103434	230
1346	抡	7	103435	200
5216	挫	10	103439	200
10744	搶	13	103440	200
14052	擒	15	103444	200
2351	拎	8	103444	201
10745	搇	13	103444	202
1347	扵	7	103444	203
6936	捻	11	103445	200
1349	扲	7	103445	201
41544	㨑	12	103450	230
1351	扮	7	103453	200
1352	抸	7	103454	200
41562	㨣	13	103454	230
1353	抢	7	103455	200
6937	捴	11	103455	201
41514	㧳	11	103457	230
12485	摿	14	103461	200
5215	挩	10	103485	200
382	扏	5	1035	200
5226	捔	10	1035	201
3670	挣	9	103502	200
15526	擔	16	103510	201
41531	㨄	11	103510	230
6940	捪	11	103511	200
2352	拥	8	103512	200
3661	挆	9	103512	201
2354	抵	8	103514	200
1356	扺	7	103515	200
41505	㧪	9	103515	230
41504	㧩	9	103515	231
5223	换	10	103524	200
41511	㧰	8	103524	201
8812	換	12	103524	202
41632	㩩	18	103528	230
41485	㧕	8	103532	230
1360	扻	7	103534	200
8814	揔	12	103535	201
41525	㧾	11	103535	230
743	执	6	10354	200
744	扱	6	10354	201
742	扚	6	10354	202
8815	揈	12	103540	200
1363	抣	7	103541	200
41593	㩂	14	103542	230
2358	势	8	103543	200
41567	㨨	13	103543	230
8820	絷	12	103544	200
8819	蛰	12	103546	200
5230	挚	10	103547	200
5229	贽	10	103548	200
3664	垫	9	103549	200
5231	热	10	103549	201
6947	鸷	11	103549	202
111704	𢶷	16	103551	240
1365	抑	7	103552	200
1366	抛	7	103553	200
10754	搊	13	103553	201
1368	投	7	103554	200
1369	抅	7	103554	201
2360	抱	8	103555	200
